1	665:1	1139:1	1428:1	4248:1	4703:1	5857:1	6526:1	7860:1	10840:1	10911:1	13417:8	14422:1	14443:1	14986:2	15688:1	17063:1	17160:1	19235:1	20241:1	20507:1	22199:1	22272:1	25407:1	26282:1	29172:2	29869:1	31302:1	31702:1	31849:2	32003:1	32036:2	32196:1	32262:1	32295:6	32539:1	32636:1	33224:10	34045:1	36699:2	37679:1	39345:1	39897:1	40654:1	41523:1	41887:1	42046:2	42616:1	44692:1	44958:1	47799:1	47826:1	48032:1																																																																																																																																																																													
1	350:1	1431:1	1577:1	3508:1	3666:1	3957:1	3963:1	4973:1	6187:1	6626:3	6934:1	7134:1	7362:2	7513:1	8346:1	8612:2	9024:1	10587:1	10671:1	10818:1	12409:1	12909:1	13256:1	13417:2	13808:1	14107:1	14566:1	14699:1	15008:1	15288:1	16198:5	16749:1	18377:1	18873:1	19235:1	20178:1	20661:3	20721:1	21055:1	21531:1	21890:1	22511:1	23087:2	23312:1	23408:1	23955:1	24060:1	24126:1	25870:1	26438:1	27131:1	27712:1	27826:1	28673:1	29172:1	29199:1	29659:2	30540:1	31250:1	31753:1	32295:11	32308:1	33080:1	33224:3	34178:1	34358:1	34481:1	34710:1	34926:2	35069:1	36142:1	36293:1	36952:1	38917:1	39270:1	39811:1	40081:1	40192:1	40243:1	40383:1	41135:5	41627:1	41643:1	42109:1	42827:1	43041:1	43641:2	44586:1	45296:1	45511:1	45551:2	45595:1	46341:1	47172:1	47799:3	47903:1	48185:1																																																																																																																																
-1	3534:1	5854:1	6866:2	7362:2	9445:2	13346:1	13417:6	13921:1	16533:1	20594:1	20674:1	22282:1	23887:1	24000:1	24016:1	24198:1	26106:1	27071:1	29172:2	29526:1	31516:1	32295:4	33224:8	35501:1	36276:1	36912:1	39875:1	41135:2	42010:1	42046:2	42870:1	44586:1																																																																																																																																																																																																	
-1	666:1	2388:1	3726:1	3820:1	6367:1	8612:2	16325:1	18873:1	20591:1	22826:1	23582:1	36713:1	37556:1	41135:1	44586:2	45551:1	45595:1																																																																																																																																																																																																																
1	697:1	1393:1	1537:1	1631:1	7438:1	8487:2	8612:1	9373:1	12108:1	12510:1	13417:6	15155:1	16416:1	19646:2	22416:1	23164:1	23552:1	25831:2	25858:1	29172:3	30509:1	30649:2	31879:1	32295:3	33224:9	34295:2	34422:1	41135:1	42046:2	43041:1	44300:1	45551:1	46341:1	47212:1	47799:1	47931:1	47966:1	48082:1																																																																																																																																																																																											
-1	4760:2	5337:1	5451:2	7382:4	7385:2	8487:4	8612:2	10865:2	11666:1	13417:8	17318:1	22681:4	24661:2	25831:2	27025:2	29769:2	32295:4	33224:8	34205:2	34284:2	36362:2	37510:1	41135:4	41700:2	44691:2	45326:2	45551:2	45854:2																																																																																																																																																																																																					
1	1778:1	8612:1	9439:1	9776:1	10839:1	11554:1	18625:1	20534:1	22944:1	26257:1	32321:1	32949:2	36602:1	38716:1	42955:1	43041:1	43788:4	44272:1	44586:6	44773:1	46341:1	46625:1	47799:1																																																																																																																																																																																																										
-1	632:1	644:1	697:1	1918:1	3726:1	5337:1	5451:3	8612:3	9358:1	11125:1	11348:1	12477:1	13417:2	19692:1	20747:1	21108:1	21336:1	25767:1	25768:1	25858:1	27130:1	29172:3	32295:1	33224:5	34350:2	34781:1	37215:1	37642:1	38826:1	42046:2	43041:1	46046:1	46341:1	47799:1																																																																																																																																																																																															
1	507:1	1148:1	1355:1	1777:1	2823:1	5001:1	6330:2	6942:1	7362:1	7778:1	8612:3	8815:1	9445:1	11338:1	12405:1	13417:4	14838:1	15381:1	16342:1	17063:1	18524:1	19513:1	19657:1	19929:1	20284:1	20594:1	20663:1	20747:1	21042:1	25240:1	25304:1	25371:1	25654:2	25794:1	26710:1	27453:1	28539:1	28685:1	28818:1	28973:1	28979:1	29633:1	29659:1	30211:1	30469:1	31364:1	32132:1	32295:9	33224:5	33375:1	34220:1	34422:1	36508:1	36552:1	36819:1	37106:1	38716:2	39682:1	40331:1	41135:1	41444:1	41850:1	41893:1	43014:1	43707:1	43972:1	44217:1	44238:1	44469:1	44586:4	45888:1	47799:1	47896:1																																																																																																																																																								
1	2280:1	7019:1	7156:1	7401:1	8612:1	9052:1	15117:1	15209:1	16819:1	20747:2	21045:1	21116:1	21290:1	21502:1	21945:1	22070:1	22272:1	23877:1	24707:1	26063:1	29869:1	30085:1	30942:1	31302:1	32295:2	32307:1	32435:1	33224:1	34045:1	34071:1	34781:1	35307:1	36228:1	38716:1	42337:1	43041:1	43972:1	44586:1	46341:1	47312:1	47799:2	47826:1																																																																																																																																																																																							
1	514:1	1577:2	2898:1	2972:1	3008:2	3508:2	3592:1	4151:1	4591:1	5177:1	5356:1	5394:1	6159:1	6654:1	6942:1	7362:1	8379:1	8475:1	8612:2	8953:1	8999:1	10214:1	12034:1	13193:1	13247:1	13417:2	15206:1	15255:1	15381:1	15744:1	16198:2	18332:1	18489:1	18864:1	20105:1	20928:1	21042:2	21991:1	22418:1	23384:1	23826:1	23955:1	25942:1	26438:2	27071:1	27966:1	29659:1	29899:1	30540:3	32295:10	32349:1	32505:1	33124:1	33224:5	33533:1	34606:1	36476:1	39381:1	39869:1	40455:1	41061:1	41135:1	45327:1	45551:2	45595:2	46559:1	47466:1	47799:1	47895:1																																																																																																																																																												
1	1333:1	2531:3	3191:1	3852:3	9257:3	10774:1	15179:1	15381:4	22272:1	24023:2	24066:1	25306:2	25504:2	28733:1	29673:1	29686:1	29869:1	30540:2	30556:1	30580:2	31047:1	31302:1	32295:8	32505:4	33224:4	34045:1	36563:3	38628:4	42955:3	43743:2	47626:2	47799:1	47826:1																																																																																																																																																																																																
-1	4303:1	8612:2	10132:1	11006:1	16654:1	29383:1	29455:1	41261:1	43041:1	45551:1	45595:1	46341:2	47321:1	47799:1	47931:1																																																																																																																																																																																																																		
1	54:1	104:1	724:1	2865:1	3039:1	3666:1	4143:1	4610:1	4761:2	5290:1	6626:2	7236:1	7334:1	7362:2	8230:2	8477:1	8604:1	10655:1	12624:1	13417:4	14699:1	16198:3	17251:1	18254:1	19787:1	19872:1	20114:1	20384:1	20692:1	21172:1	21912:1	22814:1	23537:1	23955:1	26396:1	27014:1	27071:2	28150:1	28282:1	29192:1	29199:1	29659:2	29952:1	30500:1	30515:1	30540:1	31430:1	32295:10	32582:1	32609:1	33224:6	33757:1	34298:1	35287:1	36898:2	39869:2	40192:2	41135:3	44298:1	44356:1	44424:1	45002:1	47799:2																																																																																																																																																																		
-1	3011:1	8612:1	19235:1	21642:1	29421:1	41261:1	43041:1	45551:1	45595:1	46341:1	47799:1																																																																																																																																																																																																																						
-1	250:1	2823:2	3838:1	6349:1	7452:1	8612:2	8857:1	9003:1	9912:1	12068:1	12791:1	13417:2	13496:1	13704:1	14725:1	15381:1	15691:1	16613:1	16982:2	17063:1	17174:1	17188:1	18427:1	19235:1	19464:1	20367:1	20663:1	20747:1	20874:1	21042:1	21411:1	21554:1	22589:1	23305:1	26166:1	26803:1	29172:2	29567:1	30178:1	30405:1	30787:1	31704:1	32295:8	32539:1	33224:5	33645:1	33665:1	34176:1	35551:1	36765:1	37077:1	37522:1	37679:1	38516:1	40567:1	41418:1	41752:1	42046:2	43187:1	43972:3																																																																																																																																																																					
1	1148:1	1223:1	1428:1	1836:1	5169:1	5982:1	8201:1	9069:1	10751:1	10911:1	12940:1	13417:3	15381:1	15896:1	17063:1	17713:1	18008:1	18510:1	22556:1	22723:1	23334:1	23335:1	24040:1	24707:1	24956:1	29172:1	30085:2	30286:1	30484:1	32132:1	32295:5	32636:1	33224:7	33249:1	33929:1	37182:1	38778:1	41106:1	42617:1	43532:1	43972:2	46128:1	46415:1	47050:1																																																																																																																																																																																					
1	820:2	1148:2	1859:2	3726:2	5127:2	6259:2	8356:1	9020:2	9082:2	11406:2	13417:4	14457:2	14621:2	15117:2	15534:2	16819:2	16872:2	17538:2	18379:2	20608:2	20747:2	21045:1	21491:2	26210:2	27621:2	29172:4	30916:2	30976:2	31335:2	31561:2	32295:6	32470:2	33224:8	39445:2	42046:4	43014:2	43041:1	43807:2	43972:2	45846:1	46341:1	46664:2	47799:1																																																																																																																																																																																						
1	1921:1	2823:1	3127:2	4655:2	8612:1	9718:2	9812:1	13417:4	13852:1	17063:4	17721:1	21336:1	23643:2	26356:2	29172:4	29634:1	31906:1	32295:6	32539:4	33224:8	34516:1	35583:1	37679:4	42046:4	42446:1	44586:1	44695:2																																																																																																																																																																																																						
1	121:2	1428:1	3715:1	5169:1	5811:1	6526:1	7134:1	7905:1	8399:1	9415:1	9689:1	10840:1	10911:1	11601:1	12015:1	13032:1	13417:2	14338:1	15381:1	15448:1	19235:1	19957:2	20661:4	21324:1	26087:1	29172:1	29740:1	30641:1	31504:1	31515:1	32295:5	33002:1	33178:2	33224:4	36536:1	38112:1	38784:1	43014:1	43283:1	43972:1	46101:1	47770:1	47786:1	47943:1																																																																																																																																																																																					
-1	8612:1	11006:1	12401:1	14922:1	16265:1	28982:1	31420:1	32024:1	41261:1	43041:1	45551:1	45595:1	46341:1	47799:1	47818:1																																																																																																																																																																																																																		
1	3048:1	3968:1	7134:1	7362:1	8612:1	10075:1	11519:1	12364:1	12409:3	13417:4	15381:1	16522:1	17063:1	18182:1	19136:1	20747:1	21042:1	21953:1	22094:1	22105:1	23707:2	23867:1	25968:1	26108:1	27071:1	27116:1	28302:2	29172:3	29969:1	32295:8	33224:8	34781:1	35340:1	37679:1	38165:1	38358:1	40192:4	41135:1	41232:1	41731:1	42046:2	42427:1	43041:1	45593:1	46341:1	47725:1	47799:1	47931:1	48048:2																																																																																																																																																																																
1	1428:3	2479:1	2755:1	4448:1	5234:1	5563:1	5900:1	7134:1	8694:1	9415:1	10425:1	10610:1	10829:1	10911:2	11738:1	12015:1	12454:1	13417:6	15381:1	16092:2	16198:1	16291:2	17063:1	18254:1	18809:1	18965:1	19454:1	19885:2	20661:1	21042:2	22097:1	23057:1	23250:1	23313:1	25803:1	27712:1	28098:1	29172:1	30195:1	30438:1	30486:1	32163:1	32295:8	32636:3	33224:10	33383:1	34228:1	36119:1	40455:1	40839:1	41135:1	45532:1																																																																																																																																																																													
1	580:1	4187:1	4761:2	6805:1	7134:1	7362:1	9445:1	10630:1	11599:1	12409:1	13280:1	13417:6	14478:1	14697:1	15381:1	16359:1	17063:1	17075:1	17092:1	18182:2	19136:1	20594:1	21042:1	21953:1	22094:1	22272:1	23707:1	26493:1	29172:1	29673:1	29869:1	30556:1	31302:1	32295:8	33224:8	33363:1	33795:1	34045:1	34220:1	37679:1	40192:4	41135:1	41446:1	43101:1	43539:1	44127:1	47725:1	47799:1	47826:1																																																																																																																																																																																
-1	526:1	1295:1	1428:1	3597:1	3729:1	5389:1	6524:1	6793:1	7860:1	8186:1	10911:1	13276:1	13417:2	13928:1	15381:1	16198:2	17063:1	17232:1	18254:1	22272:1	22337:1	23955:1	24829:1	26211:1	27712:2	29172:2	29447:1	29869:1	30519:1	31302:1	32295:5	32539:1	33224:7	34045:1	34111:1	35585:1	36846:1	37679:1	39977:1	40455:1	41135:2	41509:1	42046:2	42074:1	42173:1	42970:1	45364:1	47100:1	47621:1	47799:1	47826:1																																																																																																																																																																														
-1	1376:1	1428:1	1464:1	2618:1	2823:1	3045:1	4670:1	4886:1	5433:1	5450:1	6231:1	7362:1	7860:1	8612:1	8767:1	10508:1	10516:1	10911:1	12084:1	12680:1	12819:1	13417:4	15196:1	15381:2	15688:1	17063:1	17468:1	20259:1	20507:1	21976:1	22396:1	24686:1	24922:1	24957:1	27241:1	27470:1	29172:2	30519:1	31702:1	32003:1	32036:2	32084:1	32295:8	32434:1	32539:1	33224:8	34857:1	34926:1	36016:1	36666:1	36699:2	37648:2	37679:1	37840:1	38531:1	40145:1	41135:3	42046:2	43041:1	43874:1	46231:1	46341:1	47100:1	47635:1	47799:3																																																																																																																																																																
-1	89:1	1804:1	5776:2	8612:5	8704:1	9384:4	10784:2	12121:1	12384:2	13365:1	13417:8	15545:2	18254:4	21410:1	22623:2	23068:1	23506:1	23865:2	25437:2	27409:1	30649:4	31768:2	32036:1	32295:6	33224:12	33698:1	34422:2	34809:2	36994:4	40699:2	42342:1	42861:1	45986:2	46341:1	46482:1	47003:1	47966:2																																																																																																																																																																																												
1	623:1	7825:1	8300:1	8612:2	9305:1	11174:1	11554:1	14687:1	18069:1	19294:1	20284:1	20534:1	21595:1	24052:1	29143:1	32036:1	34207:1	34422:1	38123:1	38716:1	43041:1	43303:1	43788:1	44118:1	44586:4	44953:1	45551:1	46341:1	46841:1	47799:2	47873:1	47931:1																																																																																																																																																																																																	
1	121:2	146:1	1428:2	2178:1	3228:1	4622:1	6626:1	7860:2	9500:1	10911:2	11768:1	13417:4	14705:1	14709:1	15381:2	17063:3	19162:1	19409:1	19566:1	19744:2	19957:2	20661:4	20936:1	21042:1	21814:2	22760:1	24984:1	26083:1	26260:1	27108:1	28389:1	29028:1	29172:4	30519:2	32295:10	32539:2	33178:2	33224:10	34822:1	35665:2	37679:2	38976:1	40192:1	41371:1	41793:1	42046:4	45412:1	46019:1	47100:2	47398:1																																																																																																																																																																															
1	395:2	1372:1	3481:1	7232:1	8980:1	11053:2	19235:1	20284:2	21606:1	21664:1	21976:1	22869:1	25285:2	27743:1	29629:2	31832:1	34264:1	34422:1	35469:1	37181:1	38173:1	41135:1	41189:1	41397:2	42955:2	43041:1	43314:1	43924:1	44213:1	44586:6	45551:1	46341:1	46391:1	46625:1	46921:1	47799:2																																																																																																																																																																																													
