1	355:1	382:1	1140:1	1662:1	1691:1	3570:1	3691:2	4017:1	4536:1	5181:1	6063:1	6529:1	6801:1	6913:1	7230:1	7399:1	7771:1	8638:1	8698:1	8827:1	8927:1	8938:4	10047:1	10796:1	10899:1	13745:1	13854:7	14666:1	15168:1	15221:1	15916:2	15971:1	16229:1	16404:1	16518:1	16586:1	16634:1	16707:1	17889:1	18283:1	18592:1	18812:1	18886:1	19282:1	19640:1	19665:1	20028:1	21327:1	21340:1	22747:1	23557:1	24618:1	24786:1	24837:1	25512:1	26618:1	27105:1	27205:1	29134:1	29980:2	30065:1	30280:1	30500:1	31731:1	32473:1	33133:1	33230:1	33239:1	33275:11	33499:1	33740:1	33916:1	34297:13	34814:1	34912:1	35067:1	35477:1	37685:2	38470:1	39043:1	39887:1	41056:1	41789:1	42017:1	42827:1	42849:1	43404:1	43581:1	44000:1	44264:2	44360:1	44430:1	44995:1	45293:1	45575:1	45663:1	45903:3	46175:1	46911:2	46959:2	47719:1	49183:1	49207:2	49264:1	49283:1	49757:1																																																																																																												
1	505:1	1662:1	3691:1	4005:2	4498:1	7763:1	8453:1	8867:1	8938:2	9129:1	10202:1	11521:1	13157:1	13854:6	14239:1	15722:1	15916:1	17134:2	17659:2	18949:1	19162:2	20087:1	21444:1	22111:1	22322:2	26455:1	26570:1	26637:2	27205:1	28377:2	28952:1	29980:4	30232:1	33021:1	33275:8	33515:2	34297:11	34360:1	35686:2	37800:1	37998:1	38464:1	38672:1	38806:2	38839:2	39683:2	40805:1	42228:1	43300:4	44503:2	45195:1	46626:1	46716:1	46911:1	46959:1	47096:1	48711:1	49207:2	49673:1																																																																																																																																																											
1	4017:1	5458:2	5565:5	5994:1	7612:1	7634:1	8938:5	10899:1	13761:1	13854:4	14459:1	14666:1	14972:1	15771:1	15916:2	16404:1	16624:1	20187:1	20461:1	20556:1	22373:1	23491:1	24946:1	25465:1	27723:1	27847:1	28379:1	29070:1	29138:1	32427:1	32473:2	33275:6	33404:1	33413:1	34297:6	34620:1	37685:2	38361:1	40368:1	40825:1	41074:1	42351:1	44152:1	44264:2	44602:1	45011:1	45903:2	47258:1	47340:1	49283:1	49739:1																																																																																																																																																																			
1	382:1	1221:1	2781:1	4017:2	6069:1	6787:1	7399:1	8938:1	13274:1	13650:1	13854:2	14882:1	15753:1	15916:2	16939:1	17134:1	17785:1	19245:1	20087:1	20734:1	22419:1	26856:1	27205:2	27886:1	29305:1	29980:1	30075:1	31368:1	32329:1	33179:1	33275:8	34297:5	35052:1	35621:1	35931:1	36130:1	36548:1	37246:1	37685:3	38548:1	38672:1	39752:1	40811:1	40999:1	41121:1	42080:1	42187:1	43995:1	44212:1	44264:3	44337:1	45293:1	46650:1	46911:1	47965:1	48163:1																																																																																																																																																														
1	8536:1	31826:4	37264:2	47719:2	49214:4																																																																																																																																																																																																																	
1	214:1	1766:2	2046:2	2381:1	2424:1	2553:1	3043:1	3836:4	4139:3	4168:1	4192:1	4598:2	4812:1	5198:1	5213:3	5927:3	5985:1	6964:1	7612:1	8516:1	8938:5	9252:1	9313:3	9322:1	9722:1	10127:1	10514:3	12503:1	13347:1	13476:1	13520:1	13582:1	13836:1	14302:1	14760:1	14802:1	15059:1	15174:1	15221:3	15323:1	15475:1	15638:1	15916:1	16278:1	16730:23	17459:1	17975:1	19064:1	19154:1	19160:1	19502:1	20339:1	21160:1	21244:1	21337:11	21697:2	24453:1	24811:1	25239:1	25481:1	25930:1	27201:3	27689:1	27728:1	27901:1	28483:1	28491:7	28603:3	29409:1	29975:1	30009:1	30046:1	30276:1	31189:1	31361:1	31450:5	31991:1	32539:1	32702:3	32785:1	33230:2	33275:2	33631:2	34028:1	34135:3	34297:2	35424:3	35552:1	36127:1	36660:1	38753:1	39350:1	40044:1	41004:1	41013:3	41130:1	41676:3	42083:1	42351:10	42924:3	43033:1	43152:1	43334:1	43369:4	43951:1	44104:5	44347:1	44497:1	45903:1	46141:1	46195:3	46911:4	47143:4	47587:3	48524:1	49580:2																																																																																																		
-1	1662:1	3085:1	3691:1	3787:1	3879:1	3885:1	4373:1	5512:1	5699:11	5931:1	6329:1	6388:1	6662:1	7368:1	8069:1	8151:1	8706:1	8938:4	9362:1	10796:1	10820:1	11920:1	12395:1	12601:1	13854:3	14324:1	14574:1	15017:1	16208:1	16318:1	16730:1	16841:1	17929:1	18122:1	19242:1	19895:1	20694:1	21006:1	21199:1	21337:4	21340:1	21444:1	21938:1	22256:1	22302:1	23238:1	23931:1	24788:1	24986:1	26440:1	26752:1	26827:1	27026:1	27205:1	27979:1	28003:1	28526:1	29858:1	29980:4	31403:1	31446:1	31487:1	33275:3	33323:2	33740:1	33913:2	33988:13	34297:8	35186:1	35292:1	35477:1	35491:1	36432:1	36473:1	36909:1	36933:1	37246:1	38827:1	38920:1	39887:2	40185:1	41453:1	42082:2	42083:1	43094:1	43300:3	43344:1	43529:1	43792:1	43869:2	44360:4	44413:1	44527:1	44677:1	45090:15	45445:1	45575:1	45663:1	45903:21	46071:1	46116:1	46911:5	46959:2	47065:1	47143:2	47719:4	47795:2	48047:1	48128:1	48166:1	48238:2	49180:1	49207:4	49358:1																																																																																																				
-1	233:1	937:1	2009:1	2046:1	3022:1	3237:1	3688:1	3730:1	6593:1	6698:1	7795:1	8938:2	10916:1	11331:1	11938:1	12555:1	13502:1	13762:1	14158:1	14564:1	14682:1	15221:1	15932:1	16511:1	16730:3	17520:1	17712:1	18945:1	20202:1	21337:4	22685:1	23377:1	23384:1	23684:1	26002:1	30500:1	31450:2	33189:1	33230:1	33275:3	33382:1	33950:1	34171:1	34240:1	34297:1	36299:1	36497:1	37019:1	38217:1	38285:1	41254:1	43153:1	45218:1	47143:1	49207:1																																																																																																																																																															
1	1343:2	3885:2	4460:2	4896:2	5458:1	5565:2	7214:2	7634:4	8827:4	8840:2	8938:4	9165:2	9325:2	10422:2	10717:2	11275:2	11331:2	12027:1	13854:8	13974:2	17103:2	17921:1	17994:2	18899:2	23180:2	24354:2	25465:2	26089:2	26618:2	28877:2	30207:2	33275:4	34297:8	35355:2	38654:1	40336:2	42082:4	42246:2	42351:2	42942:2	44360:2	45903:4	46911:4	47719:4	48238:2	48739:2	49207:2	49362:2	49631:2																																																																																																																																																																					
1	629:1	760:1	1479:1	2421:1	2454:1	3022:2	4394:1	4487:1	5045:1	7399:1	7762:1	8938:4	9293:1	9490:1	9696:1	10673:1	13854:4	13982:1	14282:1	14430:1	15206:1	15432:1	15750:1	15916:1	16670:1	16730:2	16800:1	19520:1	19781:1	20862:1	20917:1	21722:1	21822:1	22465:1	22954:1	23059:1	23941:1	23970:1	24656:1	24747:1	24786:1	25975:1	26643:1	27456:1	28465:1	29568:1	29980:4	30708:1	30985:1	31033:1	32267:1	32887:1	33231:1	33275:6	33402:1	33740:1	33999:1	34190:1	34297:9	34765:1	34814:2	35151:1	35477:1	35608:1	36560:1	41004:1	41145:1	41601:1	42490:1	43300:2	43618:1	44225:1	44360:2	44370:1	45293:1	45903:3	45937:1	46130:1	46911:2	46930:1	46959:1	47552:1	47719:2	48238:1	49207:3	49233:1	49414:1																																																																																																																															
1	2869:1	3050:1	4214:2	5920:1	7529:2	7612:2	7789:1	8438:1	8574:1	8827:2	9101:1	9293:1	9325:1	9769:3	10743:1	11471:1	13854:10	15014:1	15405:1	15646:1	15916:1	16542:1	17262:1	17380:1	17659:1	17724:1	18235:1	19002:1	20575:3	21265:2	21337:5	21340:1	21382:1	22231:1	22339:1	23674:1	24989:1	25255:1	26256:1	26618:1	27711:1	28145:1	29501:1	30785:1	31058:1	32049:1	33205:1	33275:9	33323:2	33331:1	34297:11	34683:1	35229:1	35295:1	35461:1	37404:1	38120:2	39238:1	39778:1	40336:1	40961:1	42351:2	44360:1	44693:1	45065:1	45441:1	45842:1	45860:2	45903:2	46410:1	46911:1	47074:1	47262:1	47719:1	48366:1	48520:1	49007:1	49207:1	49250:1																																																																																																																																							
1	1506:2	3154:2	6134:2	8130:2	9372:2	10544:1	11229:2	11730:1	13472:1	13854:4	14758:2	15916:1	17234:1	17659:2	19949:1	24704:1	29980:4	31431:2	33275:5	33515:2	34297:9	35830:1	38839:2	43096:1	43300:4	45234:1	48503:2	49413:1																																																																																																																																																																																										
1	1005:1	1022:1	1257:1	1431:1	1489:1	1547:1	2009:1	3022:2	3165:1	3243:1	3767:1	3885:1	3918:1	3988:1	4367:1	4657:1	4980:1	5358:1	5451:1	5612:1	6004:1	6985:1	7397:1	7487:1	7493:1	8157:1	8402:1	8676:1	8788:1	8823:1	8869:1	8938:10	9393:1	9737:1	10008:1	10878:1	11155:1	11949:3	12186:1	12238:1	12685:1	13241:1	13875:1	14316:1	14867:1	14979:1	15080:1	15221:1	15572:1	15755:1	16135:1	16225:1	16730:13	18160:1	18304:1	18458:1	18730:1	18945:1	19021:3	19177:1	19448:1	19580:1	19995:1	20069:1	20575:2	21337:12	21340:1	21539:1	21758:1	21931:1	21974:1	22029:1	22124:1	22225:1	22446:1	24025:1	24734:1	24916:1	25513:1	25994:1	27163:1	27829:1	28439:1	28491:2	28822:1	29479:1	29913:1	30009:1	30500:5	31450:2	32692:1	33060:1	33275:7	33323:1	33335:1	33830:1	34102:1	34135:1	34297:6	34421:1	34440:1	35405:1	35503:1	35853:1	36033:1	36328:1	37325:1	37382:1	37429:1	37494:1	37846:1	38140:1	38939:1	39054:1	41013:4	41582:1	41615:1	41672:1	42030:1	42351:3	43298:1	44104:3	44333:1	44749:1	44765:1	44961:1	45029:1	45323:1	45860:1	45903:1	46195:1	46275:1	46458:1	46543:1	46820:1	46911:3	46959:3	46972:1	47143:5	47950:1	48101:1	49145:1	49207:5	49510:1	49541:1	49545:1	49755:1																																																																			
1	214:1	1766:2	2046:2	2381:1	2424:1	2553:1	3043:1	3836:4	4139:3	4168:1	4192:1	4598:1	4812:1	5198:1	5213:3	5927:3	5985:1	6964:1	7612:1	8516:1	8938:6	9252:1	9313:2	9322:1	9722:1	10127:1	10514:2	11596:1	12503:1	12685:1	13169:1	13347:1	13476:1	13520:1	13582:1	13836:1	14302:1	14760:1	15059:1	15174:1	15205:1	15221:3	15323:1	15475:1	15638:1	15916:1	16278:1	16566:1	16730:23	17459:1	17779:1	17975:1	19064:1	19154:1	19160:1	19502:1	20339:1	21160:1	21244:1	21337:11	21697:2	24453:1	24811:1	25239:1	25481:1	25930:1	26261:1	26600:1	27201:3	27689:1	27728:1	27901:1	28483:1	28491:6	28603:3	29409:1	29975:1	30009:1	30046:1	30276:1	31189:1	31361:1	31450:5	31991:1	32206:1	32702:3	32785:1	33230:2	33275:2	33631:2	34028:1	34135:3	34297:2	35424:3	35552:1	35797:1	36127:1	36660:1	38753:1	38947:1	39195:1	39350:1	40044:1	41004:1	41013:3	41130:1	41676:2	42083:1	42351:9	42924:2	43033:1	43152:1	43334:1	43369:4	43951:1	44104:5	44347:1	44360:1	44497:1	45337:1	45651:1	45903:1	46141:1	46195:2	46911:5	47065:1	47143:4	47587:2	47719:1	48524:1	49207:1	49362:1	49580:2																																																																																	
1	606:1	5699:5	5920:1	6905:2	7612:3	8938:1	9293:1	9308:1	11920:1	12708:1	15916:2	17634:1	19242:1	20381:1	21199:1	22831:1	23162:1	27026:1	27839:1	27847:2	29277:1	33275:4	33988:7	34297:2	34958:2	35055:1	35639:1	35974:1	37526:1	39887:1	42351:3	44360:1	44444:2	45090:9	45903:11	45937:1	46116:1	46911:1	47314:1	47719:1	48238:1	49000:1	49207:1																																																																																																																																																																											
1	678:2	877:2	1500:2	1662:2	3691:2	6838:2	7612:2	8776:2	8938:2	13854:4	14922:2	15757:2	15916:2	16200:2	18225:1	18616:1	19948:2	20310:1	20575:1	20958:2	21337:3	21816:2	26711:1	26853:2	27205:2	27847:2	28010:2	30010:2	30500:1	33275:9	33412:2	33524:2	33655:2	34240:2	34297:6	36850:2	38928:2	41074:2	42351:2	44939:1	46911:2	46959:2	48615:2	49207:1	49227:2																																																																																																																																																																									
1	1506:1	2505:1	4197:1	4214:1	4977:1	6742:1	6948:1	8938:1	8965:1	11191:1	13854:4	14428:1	15109:1	15237:1	15802:1	15900:1	15916:3	17774:1	18330:1	18716:1	19863:1	20408:1	21340:1	22063:1	22444:1	22823:1	23108:1	23210:1	27276:1	28163:1	28683:1	29614:1	29684:1	32035:1	32572:1	33275:6	33617:1	34297:7	35616:1	36740:1	38529:1	40961:1	43129:1	43410:1	45114:1	48582:1																																																																																																																																																																								
1	4653:1	5920:1	6113:1	6529:2	7246:1	7660:1	8938:5	10796:1	12450:1	12723:1	13042:1	13854:8	14052:1	15361:1	15832:1	17291:1	17659:2	18487:1	18851:4	19505:1	20129:1	20196:2	20818:2	21082:1	21444:1	21703:1	22572:1	23944:1	24679:1	24945:1	26229:1	27407:1	27763:1	29425:1	29980:2	30450:2	31589:2	32380:1	32726:2	32756:1	33156:2	33275:8	33515:2	33581:1	34297:14	34682:1	34825:1	35151:1	35284:1	35477:1	35745:1	37927:1	38120:2	38839:2	38919:1	39358:1	39887:5	41772:1	42688:1	43081:1	43300:2	44143:1	44793:1	45561:1	45903:5	47687:1	47719:1	47861:1	48991:1	49396:1																																																																																																																																																
1	209:1	2028:1	2046:1	2688:1	3885:1	3988:1	5198:1	5458:1	5565:2	6833:1	7703:1	8164:1	8671:1	8873:1	8938:4	9252:1	9410:1	11331:1	11665:1	13456:1	14564:1	14870:1	14922:1	15221:1	15690:1	16138:1	16152:1	16225:1	16730:4	17046:1	18154:1	18784:1	18807:1	19906:1	19924:1	20471:1	20575:1	21261:1	21337:7	22414:1	22485:1	22813:1	23115:1	23377:1	24216:1	25948:1	26494:1	26557:1	26681:1	26955:1	27463:1	27473:1	28491:2	31985:1	33230:1	33275:3	33592:1	34240:1	34440:1	35024:1	35439:1	35563:1	35577:1	35912:1	37070:1	37572:1	37805:2	38019:1	38049:1	40838:1	42351:3	43318:1	44104:1	44978:1	45090:1	45903:3	47143:2	47160:1	47642:1	49227:2																																																																																																																																						
1	3885:1	4055:2	5458:1	7612:2	9086:1	10452:2	10957:2	11213:1	12374:2	13869:1	19414:1	21337:2	21340:1	22866:2	24016:2	25559:1	28479:1	29429:1	33199:1	33275:4	33637:2	34297:2	36477:2	38024:1	40330:2	40837:2	42080:1	42351:2	42403:2	43627:1	44264:4	44656:1	45967:2	45976:1	47142:2																																																																																																																																																																																			
1	214:1	754:1	1766:2	2046:2	2381:1	2424:1	2553:1	3043:1	3836:3	4139:3	4168:1	4598:2	4812:1	5198:1	5213:3	5927:3	6964:1	7612:1	8516:1	8938:6	9193:1	9252:1	9313:3	9322:1	9722:1	10127:1	10514:2	12503:1	13476:1	13520:1	13582:1	13836:1	14302:1	15059:1	15174:1	15221:3	15323:1	15475:1	15638:1	15916:1	16730:18	17459:1	17975:1	19021:1	19154:1	19160:1	21160:1	21244:1	21337:11	21697:2	24453:1	24811:1	25930:1	27201:3	27689:1	27728:1	27901:1	28483:1	28491:4	28603:3	29409:1	30009:1	30046:1	31189:1	31361:1	31450:4	31991:1	32702:3	32785:1	33230:2	33275:2	33631:2	34297:2	35424:3	35552:1	36660:1	40044:1	41004:1	41013:3	41130:1	41676:2	42083:1	42351:6	42924:3	43033:1	43152:1	43334:1	43369:3	43951:1	44104:5	44347:1	44497:1	45643:1	46195:3	46911:4	46959:1	47143:4	47587:3	48402:1	49580:2																																																																																																																		
1	573:1	1603:1	1766:1	2046:2	2424:1	2553:1	3836:1	4133:2	4168:1	4192:1	4812:1	5553:1	5973:1	6149:1	6475:1	6810:1	7526:1	7612:1	7978:1	8938:2	9252:1	10778:1	11690:1	12293:1	12310:1	12516:1	12966:1	13347:1	13411:1	13582:1	14302:1	15221:4	15323:1	15916:1	16070:1	16730:11	16758:1	17006:1	19064:1	19160:1	19502:1	20126:1	21244:1	21337:7	21535:1	21710:1	23327:1	24102:1	24647:1	25239:1	25451:1	26481:1	26641:1	27728:1	28491:5	28931:1	29534:1	30009:2	30046:1	30291:1	30832:1	31132:1	31361:1	31450:2	31461:1	33230:1	33275:2	34135:3	34297:2	35233:1	35424:1	36112:1	36563:1	38631:1	38753:1	39199:1	40044:1	40213:1	41004:1	41013:1	41860:1	42083:1	42351:9	43334:1	43369:1	43590:1	44104:1	44207:1	44565:1	45097:1	45903:1	46080:1	46195:1	46911:1	47143:2	47307:1	47877:1	49618:1																																																																																																																				
1	454:1	573:1	813:1	1603:1	1766:2	1896:1	2046:3	2514:1	2691:1	3809:1	3836:1	3974:1	4192:1	4205:1	4570:1	7467:1	7978:1	8938:3	9216:1	9252:1	9759:1	10114:1	11690:1	11959:1	12966:1	13347:1	13854:2	15221:3	16730:9	16758:1	17006:1	18058:1	18638:1	19064:1	19160:1	21244:1	21337:8	21710:1	21779:1	22923:1	23172:1	24558:1	24566:1	25239:1	25280:1	26756:1	27617:1	28491:3	29534:1	29613:1	30009:1	30046:1	30500:1	30964:1	31361:1	31386:1	31450:2	32951:1	33185:1	33230:2	33275:3	34135:3	34240:1	34297:4	35137:1	35424:1	36112:1	37335:1	37946:1	38433:1	38634:1	38753:1	39199:1	39236:1	40044:1	40466:1	41004:1	41013:1	41034:1	41615:1	41860:1	42176:1	42351:4	43152:1	43334:1	43369:1	44147:1	44429:1	44565:1	45078:1	46445:1	46911:1	47143:4	49207:1																																																																																																																								
